,id,alias,name,image_url,is_closed,url,review_count,categories,rating,transactions,phone,display_phone,distance,latitude,longitude,address1,address2,address3,city,zip_code,country,state,display_address,price
36,CeejCDn5XgQpKZd9msWoYA,pueblo-san-diego,Pueblo,https://s3-media1.fl.yelpcdn.com/bphoto/YlRjp31BMfbBgsakKy1QKw/o.jpg,False,https://www.yelp.com/biz/pueblo-san-diego?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,963,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,"['delivery', 'pickup', 'restaurant_reservation']",+18584123312,(858) 412-3312,9310.762126204641,32.79574,-117.25351,877 Hornblend St,,,San Diego,92109,US,CA,"['877 Hornblend St', 'San Diego, CA 92109']",$$
37,yxzofSsDC3IqWvBszd5PZw,blanco-tacos-and-tequila-san-diego-2,Blanco Tacos + Tequila,https://s3-media2.fl.yelpcdn.com/bphoto/x_uPNUKRmnyNr_snCFB11w/o.jpg,False,https://www.yelp.com/biz/blanco-tacos-and-tequila-san-diego-2?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,414,"[{'alias': 'tacos', 'title': 'Tacos'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,['delivery'],+16198102931,(619) 810-2931,2446.025272612096,32.7700062,-117.1633768,7007 Friars Rd,Ste 901,,San Diego,92108,US,CA,"['7007 Friars Rd', 'Ste 901', 'San Diego, CA 92108']",$$
38,kiOIwpD1hVTr289Zt80AfA,la-perla-cocina-mexicana-san-diego,La Perla Cocina Mexicana,https://s3-media4.fl.yelpcdn.com/bphoto/LN8SrA5aiDkt0JaSAlyVHg/o.jpg,False,https://www.yelp.com/biz/la-perla-cocina-mexicana-san-diego?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,710,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.5,"['delivery', 'pickup']",+18582743038,(858) 274-3038,9600.426646654969,32.7982481,-117.2563848,745 Emerald St,,,San Diego,92109,US,CA,"['745 Emerald St', 'San Diego, CA 92109']",$
39,1xNYUQqnSKcQPxN-sApuIQ,rigobertos-taco-shop-san-diego-2,Rigoberto's Taco Shop,https://s3-media2.fl.yelpcdn.com/bphoto/6UqhhD8VxeLmS0Cvh658-A/o.jpg,False,https://www.yelp.com/biz/rigobertos-taco-shop-san-diego-2?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,837,"[{'alias': 'tacos', 'title': 'Tacos'}]",4.0,['delivery'],+18582710170,(858) 271-0170,9949.517819456574,32.87994,-117.16208,7094 Miramar Rd,,,San Diego,92121,US,CA,"['7094 Miramar Rd', 'San Diego, CA 92121']",$
40,oPDVEXuBS2SHdz5oJVkaqA,la-doña-san-diego-2,La Doña,https://s3-media1.fl.yelpcdn.com/bphoto/qrQQeLctlTdf-v_5bV_ePQ/o.jpg,False,https://www.yelp.com/biz/la-do%C3%B1a-san-diego-2?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,227,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,"['delivery', 'pickup']",+16192696144,(619) 269-6144,10375.726813152896,32.7462734,-117.251753,1852 Bacon St,,,San Diego,92107,US,CA,"['1852 Bacon St', 'San Diego, CA 92107']",$$
41,SJOaN8Hf0IlJc_8qlot_jw,old-town-tequila-factory-san-diego,Old Town Tequila Factory,https://s3-media1.fl.yelpcdn.com/bphoto/BeR3zrJ2W36pCkPOJChkZw/o.jpg,False,https://www.yelp.com/biz/old-town-tequila-factory-san-diego?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,1828,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,['delivery'],+16192608124,(619) 260-8124,5543.538487655249,32.7534513,-117.1934718,2467 Juan St,,,San Diego,92110,US,CA,"['2467 Juan St', 'San Diego, CA 92110']",$$
42,SLQINqMvsRxpa0ugxOvGSg,mi-ranchito-mexican-restaurant-san-diego,Mi Ranchito Mexican Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/uRpskWA6bTFvCLkD1cJQ7A/o.jpg,False,https://www.yelp.com/biz/mi-ranchito-mexican-restaurant-san-diego?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,539,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,"['delivery', 'pickup']",+18584844548,(858) 484-4548,18231.39034487389,32.9502725,-117.1075061,12812 Rancho Penasquitos Blvd,,,San Diego,92129,US,CA,"['12812 Rancho Penasquitos Blvd', 'San Diego, CA 92129']",$
43,vA7G6pziyILjIZNmzlX5Cw,miguels-cocina-san-diego-3,Miguel's Cocina,https://s3-media1.fl.yelpcdn.com/bphoto/6xz8j8dcGa3ENcx2Okb-hw/o.jpg,False,https://www.yelp.com/biz/miguels-cocina-san-diego-3?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,884,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,['delivery'],+16192242401,(619) 224-2401,10384.807554743817,32.72231,-117.23006,2912 Shelter Island Dr,,,San Diego,92106,US,CA,"['2912 Shelter Island Dr', 'San Diego, CA 92106']",$$
44,EZowSIIMci44VuSN9RtlIA,gualbertos-2-san-diego,Gualberto's 2,https://s3-media4.fl.yelpcdn.com/bphoto/aCYykl8VPGCPTT7g-WfEpQ/o.jpg,False,https://www.yelp.com/biz/gualbertos-2-san-diego?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,87,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,"['delivery', 'pickup']",+18582683209,(858) 268-3209,4923.709757769143,32.832706451416,-117.138336181641,5447 Kearny Villa Rd,,,San Diego,92123,US,CA,"['5447 Kearny Villa Rd', 'San Diego, CA 92123']",$
45,hrBx3KOo-K6aCslL2pVWWg,los-panchos-tacos-and-cantina-san-diego,Los Panchos Tacos & Cantina,https://s3-media4.fl.yelpcdn.com/bphoto/5aZL-FZ7MBwjX2hJunD3Og/o.jpg,False,https://www.yelp.com/biz/los-panchos-tacos-and-cantina-san-diego?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,414,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,[],+16192955828,(619) 295-5828,4585.776821954351,32.7497048550342,-117.16069453904,441 E Washington St,,,San Diego,92103,US,CA,"['441 E Washington St', 'San Diego, CA 92103']",$$
46,iUvrQyDNVE80bA6-mBnJyA,cantina-mayahuel-san-diego,Cantina Mayahuel,https://s3-media3.fl.yelpcdn.com/bphoto/5jFagza9_5v96NvUQoxaxg/o.jpg,False,https://www.yelp.com/biz/cantina-mayahuel-san-diego?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,879,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,['delivery'],,,3763.506966219092,32.76315,-117.13057,2934 Adams Ave,,,San Diego,92116,US,CA,"['2934 Adams Ave', 'San Diego, CA 92116']",$$
47,NFM1TlNoEz9awvfonbfNrw,palmitos-mexican-eatery-san-diego-3,Palmitos Mexican Eatery,https://s3-media1.fl.yelpcdn.com/bphoto/8rTh_-w93AlZ-Of_SA3xrg/o.jpg,False,https://www.yelp.com/biz/palmitos-mexican-eatery-san-diego-3?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,318,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,"['delivery', 'pickup']",+18589741946,(858) 974-1946,5402.5552959005645,32.8341,-117.1796,5145 Clairemont Mesa Blvd,,,San Diego,92117,US,CA,"['5145 Clairemont Mesa Blvd', 'San Diego, CA 92117']",$
48,ZffC3bgTNJOTAIkUakPi9w,super-cocina-san-diego,Super Cocina,https://s3-media3.fl.yelpcdn.com/bphoto/xWVJ61eDPY1zACrJRzFUzw/o.jpg,False,https://www.yelp.com/biz/super-cocina-san-diego?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,679,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.5,"['delivery', 'pickup']",+16195846244,(619) 584-6244,5858.329989273503,32.7495,-117.11485,3627 University Ave,,,San Diego,92104,US,CA,"['3627 University Ave', 'San Diego, CA 92104']",$$
49,osR5WAikd3ZOW6P8FTzzSg,matador-mexican-grill-san-diego-2,Matador Mexican Grill,https://s3-media1.fl.yelpcdn.com/bphoto/Z-8E4Bpgu2vVyZUVczZ-_w/o.jpg,False,https://www.yelp.com/biz/matador-mexican-grill-san-diego-2?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,322,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,['delivery'],+16195431220,(619) 543-1220,4848.531245663911,32.765369,-117.196449,5201 Linda Vista Rd,Ste 102,,San Diego,92110,US,CA,"['5201 Linda Vista Rd', 'Ste 102', 'San Diego, CA 92110']",$
50,yeUrPbgYzfSC2YKRv9N-LA,ortegas-bistro-san-diego,Ortega's Bistro,https://s3-media4.fl.yelpcdn.com/bphoto/5hDrL7aQTNQ7rge2laNEUg/o.jpg,False,https://www.yelp.com/biz/ortegas-bistro-san-diego?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,1094,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,"['pickup', 'delivery']",+16196924200,(619) 692-4200,4801.491671311315,32.7480807767565,-117.163241931283,141 University Ave,,,San Diego,92103,US,CA,"['141 University Ave', 'San Diego, CA 92103']",$$
51,4rm08EuI5EQJ38dHj7kHFg,la-perla-cocina-mexicana-3-san-diego-4,La Perla Cocina Mexicana 3,https://s3-media2.fl.yelpcdn.com/bphoto/ZzclFc057in1AhPLKaDj2g/o.jpg,False,https://www.yelp.com/biz/la-perla-cocina-mexicana-3-san-diego-4?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,132,"[{'alias': 'mexican', 'title': 'Mexican'}]",5.0,['delivery'],+16197950063,(619) 795-0063,10386.380956373681,32.72316529963588,-117.23097629438708,1224 Rosecrans St,,,San Diego,92106,US,CA,"['1224 Rosecrans St', 'San Diego, CA 92106']",$
52,GZJQc4hMTibVNaS3_ksF-Q,la-playa-taco-shop-san-diego,La Playa Taco Shop,https://s3-media2.fl.yelpcdn.com/bphoto/y8Ei5lv5R-Gw__J4vAa7lg/o.jpg,False,https://www.yelp.com/biz/la-playa-taco-shop-san-diego?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,1245,"[{'alias': 'tacos', 'title': 'Tacos'}]",4.5,['delivery'],+18584887405,(858) 488-7405,9258.62822052106,32.78939,-117.25308,3973 Mission Blvd,,,San Diego,92109,US,CA,"['3973 Mission Blvd', 'San Diego, CA 92109']",$
53,WTNymZvLGJQtm4NYOcVLdg,de-cabeza-chula-vista,De Cabeza,https://s3-media2.fl.yelpcdn.com/bphoto/CR62cVR5Q5g4vCqgxGtfTQ/o.jpg,False,https://www.yelp.com/biz/de-cabeza-chula-vista?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,295,"[{'alias': 'mexican', 'title': 'Mexican'}]",5.0,"['pickup', 'delivery']",+16193492505,(619) 349-2505,20937.950324305584,32.612397,-117.081676,1043 Broadway,,,Chula Vista,91911,US,CA,"['1043 Broadway', 'Chula Vista, CA 91911']",
54,nR-vajlrKz0xPFqROagBtQ,lupes-mexican-eatery-san-diego,Lupe's Mexican Eatery,https://s3-media1.fl.yelpcdn.com/bphoto/KC3EL2tpWrXg1C_Q_VOFsg/o.jpg,False,https://www.yelp.com/biz/lupes-mexican-eatery-san-diego?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,751,"[{'alias': 'mexican', 'title': 'Mexican'}]",3.5,"['pickup', 'delivery']",+18582924067,(858) 292-4067,1248.0327230264993,32.8012747770419,-117.157816924791,7621 Linda Vista Rd 101,,,San Diego,92111,US,CA,"['7621 Linda Vista Rd 101', 'San Diego, CA 92111']",$$
55,ix7cpqUC1Dk3BVeyGv_RFw,casa-guadalajara-san-diego,Casa Guadalajara,https://s3-media2.fl.yelpcdn.com/bphoto/lkxsEVsL9J9TlFgNdwS4sg/o.jpg,False,https://www.yelp.com/biz/casa-guadalajara-san-diego?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,2508,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'soup', 'title': 'Soup'}]",3.5,['delivery'],+16192955111,(619) 295-5111,5569.634047234326,32.75689,-117.19807,4105 Taylor St,,,San Diego,92110,US,CA,"['4105 Taylor St', 'San Diego, CA 92110']",$$
56,qzssMez1vOzt1u775IIe-g,palominos-san-diego-2,Palominos,https://s3-media2.fl.yelpcdn.com/bphoto/N5suUyAGZiVwb0kH2x8leA/o.jpg,False,https://www.yelp.com/biz/palominos-san-diego-2?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,148,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,['delivery'],+18582794025,(858) 279-4025,2630.937241785996,32.8142300009585,-117.154061794281,3860 Convoy St,Ste 101,,San Diego,92111,US,CA,"['3860 Convoy St', 'Ste 101', 'San Diego, CA 92111']",$
57,iWGFw9fUuirL631fI95uKA,cotixan-mexican-food-san-diego-4,Cotixan Mexican Food,https://s3-media3.fl.yelpcdn.com/bphoto/CDLUfpVXY77SdjG32vBh8g/o.jpg,False,https://www.yelp.com/biz/cotixan-mexican-food-san-diego-4?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,821,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,['delivery'],+18585718843,(858) 571-8843,4583.549423388239,32.8227199,-117.1843,4370 Genesee Ave,,,San Diego,92117,US,CA,"['4370 Genesee Ave', 'San Diego, CA 92117']",$
58,IFSEy6J-0Ob5cwkr65SqPQ,maritzas-mexican-food-restaurant-san-diego,Maritza's Mexican Food Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/PrWeJ5V3yIJ5KWGK0bM2Og/o.jpg,False,https://www.yelp.com/biz/maritzas-mexican-food-restaurant-san-diego?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,335,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.5,['delivery'],+18582798866,(858) 279-8866,3325.6137021773216,32.8074153261934,-117.18348261393,3582 Mount Acadia Blvd,Ste D,,San Diego,92111,US,CA,"['3582 Mount Acadia Blvd', 'Ste D', 'San Diego, CA 92111']",$
59,kdjSNl1ciYCqWsa0qC6l1w,la-tiendita-de-linda-vista-san-diego-2,La Tiendita De Linda Vista,https://s3-media2.fl.yelpcdn.com/bphoto/rlRdc1KWXRPtd1r-dD4Tgw/o.jpg,False,https://www.yelp.com/biz/la-tiendita-de-linda-vista-san-diego-2?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,93,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'intlgrocery', 'title': 'International Grocery'}]",4.5,"['pickup', 'delivery']",+18585656469,(858) 565-6469,1612.925974837034,32.7837,-117.16926,2187 Ulric St,,,San Diego,92111,US,CA,"['2187 Ulric St', 'San Diego, CA 92111']",$
60,kgICubCTkvEQla-Pd3tiMA,ranchos-cocina-san-diego-2,Ranchos Cocina,https://s3-media3.fl.yelpcdn.com/bphoto/ofsfEcQ8hQasD7F1hiBwdQ/o.jpg,False,https://www.yelp.com/biz/ranchos-cocina-san-diego-2?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,1485,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,['delivery'],+16195741288,(619) 574-1288,5144.606705190648,32.74885,-117.1305,3910 30th St,,,San Diego,92104,US,CA,"['3910 30th St', 'San Diego, CA 92104']",$$
61,o3aR8CJt__6l_kfHE2qV0A,red-o-taste-of-mexico-san-diego-3,RED O Taste of Mexico,https://s3-media3.fl.yelpcdn.com/bphoto/neDHYIB8z3qyhLDl_2Oc-A/o.jpg,False,https://www.yelp.com/biz/red-o-taste-of-mexico-san-diego-3?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,948,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",4.0,"['pickup', 'delivery']",+18582918360,(858) 291-8360,10696.609848664126,32.8735,-117.21241,4340 La Jolla Village Dr,,,San Diego,92122,US,CA,"['4340 La Jolla Village Dr', 'San Diego, CA 92122']",$$
62,k0C4UEEvUyNt9mSWA9I-jw,chile-peppers-mexican-eatery-tierrasanta-san-diego,Chile Peppers Mexican Eatery - Tierrasanta,https://s3-media4.fl.yelpcdn.com/bphoto/20GDUsZGqza0SsJYr1kH-w/o.jpg,False,https://www.yelp.com/biz/chile-peppers-mexican-eatery-tierrasanta-san-diego?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,210,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,"['pickup', 'delivery']",+18585036750,(858) 503-6750,5940.35422391385,32.8231151,-117.1035175,10425 Tierrasanta Blvd,,,San Diego,92124,US,CA,"['10425 Tierrasanta Blvd', 'San Diego, CA 92124']",$
63,JrOYhxXzD4qmdiOYpHlwbw,lolitas-mexican-food-san-diego-3,Lolita's Mexican Food,https://s3-media4.fl.yelpcdn.com/bphoto/OC4w3-2B5T5h-MxWmcSBeg/o.jpg,False,https://www.yelp.com/biz/lolitas-mexican-food-san-diego-3?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,1103,"[{'alias': 'mexican', 'title': 'Mexican'}]",3.5,['delivery'],+16192696055,(619) 269-6055,9219.50335882119,32.7076486,-117.1548715,202 Park Blvd,,,San Diego,92101,US,CA,"['202 Park Blvd', 'San Diego, CA 92101']",$$
64,nFpDRtlF6eDASynCmMCnfQ,jvs-mexican-food-san-diego,JV's Mexican Food,https://s3-media1.fl.yelpcdn.com/bphoto/Vfy6O-Riawn2Fr8t2eEHfA/o.jpg,False,https://www.yelp.com/biz/jvs-mexican-food-san-diego?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,1303,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,['delivery'],+16192760758,(619) 276-0758,4965.2872130408705,32.76875,-117.20021,1112 Morena Blvd,,,San Diego,92110,US,CA,"['1112 Morena Blvd', 'San Diego, CA 92110']",$
65,iGkLE8G0m2OBZXgOxqQm7w,oscars-mexican-seafood-san-diego-6,Oscars Mexican Seafood,https://s3-media2.fl.yelpcdn.com/bphoto/nWpy5z9l3F3jEyA4WpTNlw/o.jpg,False,https://www.yelp.com/biz/oscars-mexican-seafood-san-diego-6?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,1704,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'mexican', 'title': 'Mexican'}]",4.0,"['pickup', 'delivery']",+16192305560,(619) 230-5560,4690.501461499774,32.7486014556313,-117.15913947605,646 University Ave,,,San Diego,92103,US,CA,"['646 University Ave', 'San Diego, CA 92103']",$
66,ByT2w8djGeGYrVG1eBnb9w,mariscos-mi-gusto-es-san-diego-2,Mariscos Mi Gusto Es,https://s3-media2.fl.yelpcdn.com/bphoto/olhiAD6FrKiJkOW7nuduRA/o.jpg,False,https://www.yelp.com/biz/mariscos-mi-gusto-es-san-diego-2?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,297,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'seafood', 'title': 'Seafood'}]",5.0,[],+16192745924,(619) 274-5924,8561.012879186888,32.729069,-117.098941,4425 Home Ave,,,San Diego,92105,US,CA,"['4425 Home Ave', 'San Diego, CA 92105']",$
67,lqTbsbZTD0HrlMe-PvxdJA,tahona-bar-san-diego,Tahona Bar,https://s3-media2.fl.yelpcdn.com/bphoto/1axPUspq9kM1V_uALq6cLg/o.jpg,False,https://www.yelp.com/biz/tahona-bar-san-diego?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,361,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,['delivery'],+16192552090,(619) 255-2090,5666.217637964377,32.75176,-117.19335,2414 San Diego Ave,,,San Diego,92110,US,CA,"['2414 San Diego Ave', 'San Diego, CA 92110']",
68,DAZ6F_1zDZp3qa6X1OjuCg,city-tacos-san-diego,City Tacos,https://s3-media3.fl.yelpcdn.com/bphoto/s0Z9Zic1xLzty6BXXAGsgg/o.jpg,False,https://www.yelp.com/biz/city-tacos-san-diego?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,2038,"[{'alias': 'tacos', 'title': 'Tacos'}]",4.0,['delivery'],+16192962303,(619) 296-2303,5206.471088521618,32.748592,-117.1294138,3028 University Ave,,,San Diego,92104,US,CA,"['3028 University Ave', 'San Diego, CA 92104']",$
69,WsY64p6s4BG4wKeJaR0iyg,el-patron-traditional-mexican-grill-san-diego,El Patron Traditional Mexican Grill,https://s3-media1.fl.yelpcdn.com/bphoto/slRjRE652t4io_KP6eIZBw/o.jpg,False,https://www.yelp.com/biz/el-patron-traditional-mexican-grill-san-diego?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,1257,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'seafood', 'title': 'Seafood'}]",3.5,"['pickup', 'delivery']",+18585493467,(858) 549-3467,14620.370618064648,32.9174449,-117.1210759,9460 Mira Mesa Blvd,Ste H,,San Diego,92126,US,CA,"['9460 Mira Mesa Blvd', 'Ste H', 'San Diego, CA 92126']",$
70,u-x_W2A8HzdIR8dx-D9XdA,javiers-la-jolla-san-diego,Javier's La Jolla,https://s3-media2.fl.yelpcdn.com/bphoto/1Q-ua3vDKmodUZCrsKyBnw/o.jpg,False,https://www.yelp.com/biz/javiers-la-jolla-san-diego?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,780,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'bars', 'title': 'Bars'}]",3.5,['delivery'],+18582002222,(858) 200-2222,10609.946935493757,32.8725964013906,-117.213523380235,4301 La Jolla Village Dr,Ste 1000,,San Diego,92122,US,CA,"['4301 La Jolla Village Dr', 'Ste 1000', 'San Diego, CA 92122']",$$$
71,jo7hb5AoKJo1Q8TnKJEG1w,harvest-taco-shop-san-diego,Harvest Taco Shop,https://s3-media2.fl.yelpcdn.com/bphoto/lsU8h5JTAUffFWWcUlpCYw/o.jpg,False,https://www.yelp.com/biz/harvest-taco-shop-san-diego?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,306,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,['delivery'],+18582776614,(858) 277-6614,5289.576449198373,32.8324794774932,-117.127305940545,9350 Clairemont Mesa Blvd,,,San Diego,92123,US,CA,"['9350 Clairemont Mesa Blvd', 'San Diego, CA 92123']",$
